fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,kickReturnYards,kickReturnTDs,kickReturns,team,home_away,points,game_id,season,week,season_type
1,3,,,,1,8,,,,24,5-9,0-0,372,294,19-28,9.9,96,33,2.9,0-0,0,0,0,16:07,,,,Rutgers,home,38,252530164,2005,2,regular
0,1,9,0,1,0,1,,,,10,6-14,0-0,154,52,6-12,6.3,78,45,1.7,3-35,4,2,2,16:33,59,0,3,Wofford,away,7,252530277,2005,2,regular
2,4,0,0,1,1,5,2,0,2,24,10-19,1-3,511,172,12-18,9.6,339,64,5.3,0-0,0,0,0,20:07,,,,West Virginia,home,35,252530277,2005,2,regular
2,1,21,0,3,2,4,0,0,1,23,8-20,0-2,360,346,29-49,6.7,31,34,0.9,0-0,4,2,2,21:22,,,,Cincinnati,away,24,252530213,2005,2,regular
2,3,27,0,4,3,6,0,0,2,19,4-10,0-0,393,251,15-22,11.1,148,37,4.0,0-0,3,2,1,15:17,,,,Penn State,home,42,252530213,2005,2,regular
0,0,23,0,3,0,3,41,0,1,19,3-16,1-3,247,163,12-28,4.2,130,52,2.5,0-0,4,1,3,21:38,,,,Wake Forest,away,3,252530158,2005,2,regular
1,0,-1,0,6,1,7,109,2,3,13,4-16,1-2,234,120,14-33,3.5,120,30,4.0,0-0,1,0,1,15:21,,,,Nebraska,home,31,252530158,2005,2,regular
1,0,5,0,2,0,0,,,,7,2-14,0-2,181,192,17-31,5.7,5,22,0.2,0-0,3,1,2,13:04,,,,New Mexico State,away,0,252530038,2005,2,regular
1,2,34,0,6,2,13,16,0,2,34,9-16,0-0,471,243,22-33,7.1,238,50,4.8,0-0,1,1,0,23:13,,,,Colorado,home,39,252530038,2005,2,regular
2,2,0,0,1,0,7,45,0,1,18,2-12,1-3,336,269,22-38,6.9,74,26,2.8,0-0,5,3,2,16:10,,,,Marshall,home,19,252530276,2005,2,regular
3,1,-5,0,2,2,3,4,0,2,17,9-16,0-0,334,139,10-19,6.6,208,46,4.5,0-0,3,2,1,20:00,,,,Kansas State,away,21,252530276,2005,2,regular
2,1,,,,4,9,21,0,2,24,8-16,0-0,431,229,15-27,8.5,202,45,4.5,0-0,0,0,0,17:49,,,,New Mexico,away,45,252530142,2005,2,regular
0,3,11,0,3,1,9,,,,35,14-23,0-2,490,273,32-55,4.5,242,50,4.8,0-0,4,2,2,18:52,,,,Missouri,home,35,252530142,2005,2,regular
0,0,-1,0,2,1,,0,0,1,0,0-0,0-0,311,178,22-35,5.1,133,33,4.0,7-71,1,1,0,19:05,35,0,3,Appalachian State,away,8,252532305,2005,2,regular
1,5,56,0,3,0,6,,,,24,3-11,0-1,435,242,19-29,7.9,207,38,5.4,0-0,1,0,1,17:28,,,,Kansas,home,36,252532305,2005,2,regular
0,0,1,0,1,0,3,,,,26,7-17,1-3,349,223,26-42,5.1,135,38,3.6,0-0,2,2,0,22:22,,,,Florida International,away,3,252532641,2005,2,regular
2,4,57,0,3,4,8,,,,32,3-6,1-1,653,525,36-45,11.5,135,23,5.9,0-0,0,0,0,14:18,,,,Texas Tech,home,56,252532641,2005,2,regular
0,1,,,,0,9,28,0,2,21,7-17,0-1,344,252,24-36,6.8,98,39,2.5,0-0,3,2,1,20:59,,,,Tulsa,away,15,252530201,2005,2,regular
2,3,9,0,2,0,7,48,1,1,14,5-13,1-1,269,69,5-13,3.2,227,45,5.0,0-0,2,0,2,15:30,,,,Oklahoma,home,31,252530201,2005,2,regular
1,0,21,0,5,0,3,,,,13,1-11,0-1,217,124,7-16,5.7,126,41,3.1,0-0,6,6,0,17:05,,,,Florida Atlantic,home,3,252512226,2005,2,regular
6,2,13,0,2,0,11,,,,17,3-15,0-0,292,98,11-22,4.5,194,49,4.0,0-0,1,1,0,19:25,,,,Oklahoma State,away,23,252512226,2005,2,regular
1,0,10,0,2,2,2,,,,21,0-0,0-0,304,236,23-47,5.3,55,29,1.9,4-24,3,1,2,18:27,62,0,4,Samford,away,14,252530239,2005,2,regular
1,1,142,1,5,3,12,16,0,2,24,6-14,1-1,375,242,19-30,7.9,137,37,3.7,0-0,1,1,0,18:13,,,,Baylor,home,48,252530239,2005,2,regular
2,1,8,0,3,0,1,,,,16,4-14,1-2,258,104,12-25,3.8,163,38,4.3,0-0,2,1,1,17:56,,,,Utah State,away,7,252530254,2005,2,regular
1,2,44,0,6,2,7,0,0,1,26,3-10,1-1,510,284,18-22,12.2,242,49,4.9,0-0,2,2,0,18:45,,,,Utah,home,31,252530254,2005,2,regular
2,1,1,0,1,0,4,0,0,2,9,2-14,0-0,196,114,14-29,4.3,70,30,2.3,8-78,3,2,1,16:20,58,0,4,Eastern Illinois,away,10,252530252,2005,2,regular
2,3,29,0,6,3,9,12,0,1,21,6-14,0-0,431,263,26-41,6.2,176,32,5.5,0-0,4,2,2,18:25,,,,BYU,home,45,252530252,2005,2,regular
0,0,11,0,2,0,0,54,0,3,15,2-16,1-4,220,131,16-39,3.2,94,32,2.9,0-0,2,0,2,17:12,,,,Louisiana Monroe,away,0,252532751,2005,2,regular
0,3,26,0,4,2,8,2,0,2,28,8-15,0-1,464,261,18-31,8.2,210,45,4.7,0-0,3,0,3,19:28,,,,Wyoming,home,38,252532751,2005,2,regular
2,5,20,0,2,1,5,35,0,1,24,6-15,1-2,503,239,10-12,19.3,272,67,4.1,0-0,1,1,0,11:50,,,,Air Force,home,41,252532005,2005,2,regular
1,1,,,,0,11,,,,26,7-15,1-1,417,253,27-44,5.8,164,33,5.0,0-0,3,2,1,09:01,,,,San Diego State,away,29,252532005,2005,2,regular
0,1,11,0,4,3,7,38,0,1,23,5-12,1-2,490,411,19-31,12.6,100,30,3.3,0-0,2,1,1,16:20,,,,Idaho,away,31,252532439,2005,2,regular
1,2,,,,2,10,0,0,1,29,5-13,2-2,443,276,22-34,7.4,193,41,4.7,0-0,1,0,1,19:54,,,,UNLV,home,34,252532439,2005,2,regular
2,1,-2,0,2,0,2,115,1,3,14,6-15,0-1,274,129,10-16,7.6,152,44,3.5,0-0,0,0,0,16:48,,,,North Texas,away,14,252532393,2005,2,regular
0,1,4,0,4,0,1,,,,22,7-15,2-2,383,198,21-27,7.2,188,48,3.9,0-0,5,2,3,19:54,,,,Middle Tennessee,home,7,252532393,2005,2,regular
0,0,,,,0,,,,,9,1-9,0-1,161,103,11-16,8.3,29,28,1.0,4-21,4,3,1,14:08,,,,Liberty,away,0,252530041,2005,2,regular
3,6,7,0,4,2,11,0,0,1,37,8-11,0-1,600,225,19-27,8.3,376,62,6.1,0-0,0,0,0,22:32,,,,Connecticut,home,59,252530041,2005,2,regular
1,2,25,0,2,2,4,4,0,1,19,5-14,0-2,292,183,18-22,8.1,114,40,2.8,0-0,0,0,0,18:13,,,,Clemson,away,28,252530120,2005,2,regular
0,1,,,,2,6,,,,19,4-13,2-4,344,306,18-28,10.3,56,38,1.5,0-0,2,1,1,18:26,,,,Maryland,home,24,252530120,2005,2,regular
1,0,8,0,2,0,3,,,,4,0-13,0-1,85,36,9-20,2.7,31,26,1.2,8-74,1,0,1,14:46,66,0,3,Florida A&M,away,3,252530058,2005,2,regular
0,4,197,0,8,1,1,-3,0,1,22,6-14,1-1,490,117,8-18,6.3,377,56,6.7,0-0,1,1,0,21:54,,,,South Florida,home,37,252530058,2005,2,regular
0,2,34,0,7,2,6,0,0,1,24,6-16,2-2,470,342,21-37,8.9,140,43,3.3,0-0,2,1,1,22:17,,,,Alabama,home,30,252530333,2005,2,regular
1,0,38,0,4,2,3,32,1,1,12,3-11,0-0,199,223,15-30,6.3,9,23,0.4,0-0,1,0,1,14:21,,,,Southern Mississippi,away,21,252530333,2005,2,regular
0,0,88,1,4,0,1,,,,9,3-10,0-0,190,190,12-26,6.3,26,20,1.3,0-0,4,0,4,12:23,,,,Troy,home,7,252532653,2005,2,regular
0,0,12,0,4,2,9,24,1,4,24,4-14,1-2,460,296,25-38,7.8,164,39,4.2,0-0,0,0,0,24:17,,,,UAB,away,27,252532653,2005,2,regular
2,1,7,0,1,0,4,0,0,1,0,0-0,0-0,315,174,18-39,4.6,136,22,6.2,7-38,1,0,1,15:48,32,0,2,Sam Houston State,away,10,252530248,2005,2,regular
0,2,19,0,3,2,7,15,0,1,29,10-18,2-3,499,219,19-31,6.6,293,57,5.1,0-0,3,2,1,20:56,,,,Houston,home,31,252530248,2005,2,regular
1,0,34,0,4,0,4,,,,16,2-13,1-3,253,138,16-36,3.7,119,32,3.7,0-0,4,1,3,15:38,,,,TCU,away,10,252532567,2005,2,regular
1,2,9,0,1,1,3,42,0,3,18,5-17,0-0,273,116,11-21,4.8,172,52,3.3,0-0,1,1,0,21:26,,,,SMU,home,21,252532567,2005,2,regular
1,4,8,0,6,2,5,0,0,3,22,2-13,2-4,475,238,14-24,9.3,251,49,5.1,0-0,2,2,0,20:39,,,,Florida,home,41,252530057,2005,2,regular
2,0,0,0,3,0,3,,,,10,3-14,0-1,162,133,11-32,3.7,45,26,1.7,0-0,4,1,3,16:01,,,,Louisiana Tech,away,3,252530057,2005,2,regular
0,0,9,0,3,1,3,42,1,2,13,4-12,0-1,279,268,22-34,6.9,43,23,1.9,0-0,2,0,2,16:18,,,,South Carolina,away,15,252530061,2005,2,regular
0,2,5,0,3,0,5,27,0,2,21,3-10,0-1,350,113,8-17,6.6,238,49,4.9,0-0,2,0,2,20:20,,,,Georgia,home,17,252530061,2005,2,regular
0,2,37,0,2,0,11,,,,0,0-0,0-0,448,291,25-38,7.7,157,36,4.4,8-51,4,0,4,20:30,63,0,4,Idaho State,away,29,252530096,2005,2,regular
0,3,30,0,2,2,5,53,0,4,16,4-11,0-0,310,183,15-20,8.4,143,34,4.2,0-0,0,0,0,16:35,,,,Kentucky,home,41,252530096,2005,2,regular
0,1,13,0,5,2,6,0,0,1,20,5-15,1-3,398,208,17-30,6.8,194,43,4.5,0-0,1,0,1,17:24,,,,Arkansas,home,24,252530008,2005,2,regular
0,1,15,0,4,2,8,9,0,1,22,6-16,1-1,408,296,23-45,6.2,130,33,3.9,0-0,1,0,1,19:17,,,,Vanderbilt,away,28,252530008,2005,2,regular
2,1,29,0,3,2,4,11,0,1,16,6-14,0-0,320,209,12-18,11.2,118,41,2.9,0-0,1,1,0,17:27,,,,Auburn,home,28,252530002,2005,2,regular
1,0,34,0,5,0,0,,,,10,5-14,0-1,207,164,12-21,6.0,81,38,2.1,0-0,3,2,1,19:13,,,,Mississippi State,away,0,252530002,2005,2,regular
0,3,0,0,3,2,8,,,,24,8-16,1-2,569,359,26-36,9.9,213,38,5.6,0-0,2,1,1,11:44,,,,Central Michigan,away,38,252530193,2005,2,regular
1,1,31,0,2,3,13,0,0,1,27,5-15,1-1,524,407,28-47,8.4,127,33,3.8,0-0,0,0,0,16:47,,,,Miami (OH),home,37,252530193,2005,2,regular
2,0,32,0,7,1,6,0,0,1,0,0-0,0-0,295,243,34-63,4.4,20,32,0.6,16-154,4,1,3,21:38,70,0,4,Southeast Missouri State,away,12,252532309,2005,2,regular
1,0,65,0,5,3,7,0,0,2,14,3-16,0-4,195,211,19-44,3.9,24,23,1.0,0-0,3,2,1,14:54,,,,Kent State,home,33,252532309,2005,2,regular
0,1,14,1,3,1,5,0,0,1,17,4-14,1-1,299,240,20-35,6.1,84,30,2.8,0-0,0,0,0,16:36,,,,Western Michigan,away,23,252532649,2005,2,regular
0,5,31,0,6,3,8,,,,31,12-17,1-1,612,367,29-39,9.2,254,43,5.9,0-0,1,0,1,19:51,,,,Toledo,home,56,252532649,2005,2,regular
0,0,29,0,7,5,,47,1,2,24,8-16,1-1,554,429,27-43,9.9,127,36,3.5,0-0,4,3,1,18:00,,,,Bowling Green,away,40,252532050,2005,2,regular
3,0,,,,4,7,0,0,1,14,3-16,1-1,465,323,25-34,9.0,159,32,5.0,0-0,2,0,2,00:00,,,,Ball State,home,31,252532050,2005,2,regular
1,1,1,0,1,0,4,,,,19,5-12,1-2,410,234,21-29,7.9,182,37,4.9,0-0,4,4,0,19:20,,,,Louisiana,away,10,252532199,2005,2,regular
4,2,21,0,2,2,7,,,,24,10-18,1-1,424,268,27-39,6.9,156,41,3.8,0-0,1,1,0,20:02,,,,Eastern Michigan,home,31,252532199,2005,2,regular
2,0,,,,0,4,8,0,2,0,0-0,0-0,91,54,16-27,2.4,26,32,0.8,8-38,3,2,1,19:14,158,0,9,The Citadel,away,10,252530052,2005,2,regular
2,5,79,0,6,3,14,11,0,1,25,9-13,0-1,629,492,31-45,10.8,144,32,4.5,0-0,4,2,2,17:14,,,,Florida State,home,62,252530052,2005,2,regular
0,0,25,0,3,1,1,,,,18,5-16,0-1,250,163,17-32,4.8,96,35,2.7,0-0,3,1,2,17:40,,,,Army,away,7,252530103,2005,2,regular
1,4,5,0,1,2,8,15,0,2,26,6-15,3-3,464,289,22-28,10.3,175,41,4.3,0-0,0,0,0,18:12,,,,Boston College,home,44,252530103,2005,2,regular
0,0,,,,0,,0,0,1,5,3-14,0-1,35,51,5-18,1.2,13,35,0.4,0-0,1,0,1,18:08,,,,Duke,home,0,252530150,2005,2,regular
0,2,115,0,10,3,9,23,1,1,22,4-11,1-1,362,193,13-22,8.3,180,44,4.1,0-0,1,0,1,18:10,,,,Virginia Tech,away,45,252530150,2005,2,regular
0,1,47,0,4,2,3,,,,15,7-16,0-1,341,307,18-39,7.2,61,26,2.3,0-0,3,0,3,16:20,,,,North Carolina,away,21,252530059,2005,2,regular
0,1,18,0,7,2,9,42,0,3,20,9-20,0-1,475,353,25-48,7.4,122,33,3.7,0-0,0,0,0,20:21,,,,Georgia Tech,home,27,252530059,2005,2,regular
0,0,,,,2,5,,,,20,8-18,0-1,338,256,23-42,6.2,77,35,2.2,7-63,1,0,1,20:16,90,0,6,Weber State,away,17,252530278,2005,2,regular
0,3,253,2,6,3,7,4,0,1,18,4-10,0-0,357,200,16-22,9.1,157,30,5.2,0-0,0,0,0,16:13,,,,Fresno State,home,55,252530278,2005,2,regular
1,1,,,,0,1,,,,13,0-0,0-0,231,64,11-20,5.2,128,52,2.5,7-51,1,1,0,23:01,,,,UT Martin,away,7,252532032,2005,2,regular
1,4,130,1,6,3,8,,,,14,4-9,1-1,424,170,10-16,9.1,279,35,8.0,0-0,1,1,0,13:30,,,,Arkansas State,home,56,252532032,2005,2,regular
2,0,22,0,2,5,11,14,0,1,31,6-18,3-4,594,508,33-60,8.1,107,38,2.8,0-0,2,1,1,21:48,,,,Notre Dame,home,41,252600087,2005,3,regular
1,2,6,0,4,3,8,30,1,1,18,3-12,0-1,488,339,16-27,12.1,161,36,4.5,0-0,3,2,1,14:52,,,,Michigan State,away,44,252600087,2005,3,regular
0,3,101,1,4,1,5,,,,18,6-11,0-0,415,121,8-18,6.7,294,35,8.4,0-0,0,0,0,15:15,,,,California,home,35,252600025,2005,3,regular
0,2,,,,0,8,,,,20,9-20,0-1,337,245,21-37,6.2,109,43,2.5,0-0,0,0,0,21:25,,,,Illinois,away,20,252600025,2005,3,regular
1,0,31,0,5,0,3,,,,14,3-16,0-2,338,296,16-37,7.6,57,25,2.3,0-0,1,0,1,14:56,,,,North Carolina,home,5,252600153,2005,3,regular
0,2,30,0,3,0,2,0,0,1,18,6-17,1-3,304,163,14-23,6.0,166,52,3.2,0-0,1,1,0,21:44,,,,Wisconsin,away,14,252600153,2005,3,regular
0,0,,,,3,3,,,,0,0-0,0-0,368,256,19-29,9.1,105,41,2.6,4-37,2,1,1,20:27,45,0,3,Northern Iowa,away,21,252602294,2005,3,regular
1,3,9,0,3,2,9,18,1,1,24,5-11,0-1,496,277,18-23,11.5,231,39,5.9,0-0,0,0,0,11:24,,,,Iowa,home,45,252602294,2005,3,regular
0,0,0,0,1,0,,,,,10,2-12,0-1,134,137,15-30,4.0,15,24,0.6,0-0,1,0,1,14:20,,,,Eastern Michigan,away,0,252600130,2005,3,regular
0,4,88,0,4,3,13,3,0,1,30,9-14,0-0,465,243,20-28,8.3,232,56,4.1,0-0,0,0,0,22:21,,,,Michigan,home,55,252600130,2005,3,regular
1,0,4,0,5,0,0,-3,0,1,3,1-12,0-0,179,183,14-22,7.5,13,19,0.7,0-0,1,1,0,13:01,,,,San Diego State,away,6,252600194,2005,3,regular
1,3,97,0,8,0,9,,,,21,10-19,0-0,375,196,23-36,5.4,179,46,3.9,0-0,2,1,1,23:22,,,,Ohio State,home,27,252600194,2005,3,regular
1,1,,,,0,1,,,,13,6-18,1-3,246,161,13-30,5.1,92,39,2.4,0-0,1,0,1,00:00,,,,Florida Atlantic,away,7,252600135,2005,3,regular
0,4,35,0,8,2,10,0,0,1,26,6-11,0-2,579,230,10-21,11.0,349,48,7.3,0-0,1,1,0,17:13,,,,Minnesota,home,46,252600135,2005,3,regular
0,0,3,0,6,,,2,0,1,17,4-15,2-3,296,314,23-40,7.1,13,24,0.5,0-0,2,1,1,22:28,,,,Arizona,home,24,252600012,2005,3,regular
1,4,3,0,3,0,7,13,0,1,16,3-12,0-0,379,147,7-18,7.8,239,45,5.3,0-0,1,0,1,19:17,,,,Purdue,away,31,252600012,2005,3,regular
0,1,61,0,3,1,2,,,,9,2-10,0-1,217,161,11-20,7.0,77,25,3.1,0-0,1,1,0,11:03,,,,Kentucky,away,14,252600084,2005,3,regular
1,1,9,0,6,4,8,,,,22,7-16,3-4,440,144,17-22,6.1,305,60,5.1,0-0,0,0,0,25:37,,,,Indiana,home,38,252600084,2005,3,regular
1,2,52,0,5,1,10,,,,30,7-14,2-2,773,483,27-39,12.4,290,45,6.4,0-0,1,1,0,21:47,,,,Arizona State,home,52,252600009,2005,3,regular
1,0,64,0,3,3,3,,,,24,2-12,0-2,416,236,25-38,6.2,180,32,5.6,0-0,1,1,0,14:53,,,,Northwestern,away,21,252600009,2005,3,regular
0,0,4,0,1,2,5,,,,21,8-18,0-0,326,154,12-26,5.0,197,52,3.8,0-0,2,0,2,20:49,,,,Arkansas,away,17,252600030,2005,3,regular
0,4,0,0,3,6,10,10,0,2,32,4-8,2-3,736,454,23-34,13.1,291,33,8.8,0-0,0,0,0,15:51,,,,USC,home,70,252600030,2005,3,regular
0,3,16,0,3,0,6,,,,25,4-15,2-3,398,265,20-29,8.3,157,45,3.5,0-0,4,4,0,18:22,,,,Oklahoma,away,24,252600026,2005,3,regular
4,1,5,0,1,3,11,,,,22,4-12,0-0,397,327,28-38,8.3,83,30,2.8,0-0,0,0,0,18:19,,,,UCLA,home,41,252600026,2005,3,regular
1,0,25,0,3,0,6,0,0,1,12,5-15,0-1,186,242,20-30,6.3,-4,31,-0.1,0-0,2,0,2,21:21,,,,Idaho,away,6,252600264,2005,3,regular
0,3,34,0,6,1,10,0,0,2,16,0-9,0-1,340,148,10-18,8.2,192,39,4.9,0-0,2,1,1,15:19,,,,Washington,home,34,252600264,2005,3,regular
3,2,,,,1,2,,,,21,0-0,0-0,408,235,23-44,5.7,157,46,3.4,4-28,3,3,0,21:43,,,,UC Davis,away,20,252600024,2005,3,regular
3,0,3,0,2,0,5,,,,12,3-12,0-0,192,139,8-21,5.6,74,30,2.5,0-0,4,3,1,14:57,,,,Stanford,home,17,252600024,2005,3,regular
4,2,17,0,4,6,9,15,1,1,24,1-4,0-0,553,443,21-25,17.1,125,25,5.0,0-0,1,0,1,12:36,,,,Louisville,home,63,252600097,2005,3,regular
0,2,4,0,2,1,9,17,0,1,26,9-21,2-3,419,422,33-59,6.4,42,35,1.2,0-0,5,4,1,24:03,,,,Oregon State,away,27,252600097,2005,3,regular
2,0,,,,1,1,,,,0,0-0,0-0,208,152,14-31,6.4,11,37,0.3,13-88,2,1,1,17:46,,,,Grambling,away,7,252600265,2005,3,regular
1,3,13,0,2,3,12,0,0,1,27,6-15,1-3,515,311,22-35,8.9,204,48,4.3,0-0,2,2,0,18:55,,,,Washington State,home,48,252600265,2005,3,regular
0,2,44,0,3,1,1,,,,17,10-17,1-1,0,145,16-26,5.7,266,44,6.0,6-58,4,1,3,30:41,83,0,3,Virginia,away,27,252600183,2005,3,regular
1,2,2,0,1,1,4,35,0,3,15,5-15,1-1,0,152,18-27,6.3,80,36,2.2,1-13,0,0,0,29:19,78,0,3,Syracuse,home,24,252600183,2005,3,regular
0,1,104,0,5,0,1,,,,14,3-15,1-2,267,120,10-20,4.7,174,48,3.6,0-0,0,0,0,19:51,,,,Nebraska,home,7,252600158,2005,3,regular
0,0,7,0,3,0,6,,,,14,1-14,1-1,304,224,11-28,6.8,114,36,3.2,0-0,0,0,0,16:37,,,,Pittsburgh,away,6,252600158,2005,3,regular
0,0,13,0,7,0,3,53,0,1,21,7-20,1-5,349,241,25-41,5.6,121,44,2.8,0-0,0,0,0,21:50,,,,Buffalo,home,3,252602084,2005,3,regular
0,0,14,0,5,2,5,,,,13,5-15,0-0,288,150,14-29,5.2,138,32,4.3,0-0,1,0,1,14:25,,,,Rutgers,away,17,252602084,2005,3,regular
1,0,,,,2,7,,,,15,2-13,1-3,341,307,20-31,9.4,50,29,1.7,0-0,1,1,0,15:02,,,,Maryland,home,19,252600120,2005,3,regular
1,4,38,0,4,0,7,,,,18,8-19,0-0,387,92,8-11,7.8,301,64,4.7,0-0,1,1,0,21:40,,,,West Virginia,away,31,252600120,2005,3,regular
2,0,0,0,4,0,3,0,0,1,13,4-20,1-3,172,229,25-38,4.2,14,39,0.4,0-0,0,0,0,19:19,,,,Central Michigan,away,3,252600213,2005,3,regular
0,1,37,0,8,4,10,,,,26,3-11,0-0,519,400,22-36,10.6,138,31,4.5,0-0,3,2,1,16:12,,,,Penn State,home,40,252600213,2005,3,regular
0,1,10,0,3,2,3,,,,21,4-14,0-1,334,272,22-42,6.2,74,30,2.5,0-0,1,1,0,16:57,,,,Troy,away,21,252600142,2005,3,regular
1,4,105,1,8,1,14,,,,28,8-18,1-1,514,211,26-37,5.7,303,49,6.2,0-0,0,0,0,19:44,,,,Missouri,home,52,252600142,2005,3,regular
0,0,7,0,4,2,2,19,0,1,20,2-14,2-2,295,320,26-46,5.6,38,30,1.3,0-0,4,0,4,18:49,,,,Louisiana Tech,away,14,252602305,2005,3,regular
0,1,17,0,5,3,10,51,0,4,13,3-13,0-0,277,236,19-31,7.6,41,32,1.3,0-0,1,0,1,17:24,,,,Kansas,home,34,252602305,2005,3,regular
0,1,0,0,1,0,4,0,0,1,12,4-15,0-2,209,116,4-15,6.6,110,46,2.4,0-0,3,3,0,17:57,,,,Rice,away,10,252600251,2005,3,regular
3,5,15,0,5,0,9,,,,24,5-12,0-0,483,129,11-18,6.8,361,47,7.7,0-0,1,0,1,18:38,,,,Texas,home,51,252600251,2005,3,regular
0,2,,,,1,3,,,,19,3-13,1-1,253,178,20-41,4.8,58,28,2.1,10-106,1,1,0,17:14,,,,Sam Houston State,away,21,252602641,2005,3,regular
1,5,46,0,5,6,14,,,,40,6-10,1-1,770,659,41-55,11.8,120,26,4.6,0-0,0,0,0,19:27,,,,Texas Tech,home,80,252602641,2005,3,regular
1,0,,,,1,0,,,,14,8-18,1-4,348,331,23-45,6.9,39,26,1.5,0-0,4,2,2,19:34,,,,SMU,away,8,252600245,2005,3,regular
2,2,26,1,3,5,12,45,0,2,31,5-9,1-2,714,411,18-27,15.0,309,44,7.0,0-0,1,1,0,17:14,,,,Texas A&M,home,66,252600245,2005,3,regular
3,1,17,0,3,0,4,,,,16,8-17,0-1,322,139,11-24,5.1,200,47,4.3,0-0,3,2,1,21:07,,,,Arkansas State,away,10,252600197,2005,3,regular
2,1,4,0,1,1,8,0,0,1,12,2-12,0-0,273,161,8-21,7.0,125,31,4.0,0-0,3,3,0,15:33,,,,Oklahoma State,home,20,252600197,2005,3,regular
1,0,39,0,3,1,4,29,0,2,19,8-18,0-1,284,269,19-37,6.2,56,40,1.4,0-0,2,0,2,19:04,,,,Army,home,10,252600349,2005,3,regular
0,1,49,0,3,1,8,-3,0,2,19,5-14,1-1,351,207,20-30,6.8,146,37,3.9,0-0,3,1,2,17:35,,,,Baylor,away,20,252600349,2005,3,regular
1,2,23,0,8,1,5,12,0,1,14,3-14,0-0,316,100,8-17,5.2,228,46,5.0,0-0,1,1,0,15:36,,,,TCU,home,23,252582628,2005,3,regular
1,2,12,0,3,0,8,,,,14,8-23,2-2,317,224,15-31,6.7,109,50,2.2,0-0,2,1,1,21:06,,,,Utah,away,20,252582628,2005,3,regular
1,3,22,0,2,1,2,,,,23,6-13,2-3,339,65,4-12,4.4,286,63,4.5,0-0,3,1,2,19:13,,,,Air Force,home,28,252602005,2005,3,regular
1,2,3,0,2,1,11,7,0,2,17,6-15,1-1,335,278,19-29,9.2,68,33,2.1,0-0,1,1,0,17:04,,,,Wyoming,away,29,252602005,2005,3,regular
0,2,0,0,1,1,3,0,0,1,17,2-13,3-6,361,306,14-32,8.2,98,34,2.9,0-0,3,0,3,15:29,,,,New Mexico State,away,21,252600167,2005,3,regular
0,3,,,,2,8,69,0,3,22,6-13,1-2,484,170,14-22,7.7,314,52,6.0,0-0,1,0,1,21:02,,,,New Mexico,home,38,252600167,2005,3,regular
3,2,18,0,5,0,10,32,0,1,24,6-16,0-0,396,271,21-33,8.0,131,49,2.7,0-0,2,2,0,22:09,,,,Nevada,home,22,252602440,2005,3,regular
2,1,,,,1,2,,,,12,3-13,2-3,263,84,7-26,2.2,205,34,6.0,0-0,4,3,1,14:09,,,,UNLV,away,14,252602440,2005,3,regular
1,0,16,0,8,2,5,,,,26,7-14,0-2,421,322,23-43,7.4,102,39,2.6,0-0,3,0,3,21:54,,,,Akron,away,17,252602393,2005,3,regular
0,0,10,0,2,1,1,12,0,3,9,7-18,0-1,211,172,23-40,3.9,54,23,2.3,0-0,1,1,0,14:46,,,,Middle Tennessee,home,7,252602393,2005,3,regular
1,4,32,0,7,2,10,4,0,2,19,4-12,1-2,406,203,13-22,8.8,213,41,5.2,0-0,0,0,0,18:03,,,,Tulsa,away,54,252600249,2005,3,regular
0,0,-2,0,2,0,,,,,8,2-15,0-0,129,101,10-22,2.7,70,36,1.9,0-0,3,1,2,18:32,,,,North Texas,home,2,252600249,2005,3,regular
1,2,45,0,3,1,4,64,1,3,23,3-16,1-4,307,158,11-30,4.7,165,54,3.1,0-0,2,2,0,21:09,,,,Georgia Tech,home,28,252600059,2005,3,regular
2,1,28,0,6,0,7,,,,6,3-17,0-1,196,75,7-25,2.7,129,33,3.9,0-0,4,1,3,15:41,,,,Connecticut,away,13,252600059,2005,3,regular
0,1,77,0,2,1,,,,,14,1-12,1-3,253,235,19-40,5.2,45,20,2.3,0-0,2,2,0,12:14,,,,UCF,away,14,252600058,2005,3,regular
2,3,33,0,4,1,,,,,24,6-15,0-1,426,100,11-17,5.9,326,66,4.9,0-0,0,0,0,24:25,,,,South Florida,home,31,252600058,2005,3,regular
1,0,,,,0,3,,,,0,0-0,0-0,284,182,20-40,5.1,82,34,2.4,5-55,3,0,3,19:30,,,,Western Carolina,away,3,252602132,2005,3,regular
0,1,47,0,8,0,1,2,0,3,16,3-13,0-0,273,108,10-24,3.7,185,41,4.5,0-0,2,1,1,17:01,,,,Cincinnati,home,7,252602132,2005,3,regular
0,2,,,,0,2,,,,18,0-0,0-0,332,89,11-21,5.0,227,43,5.3,7-51,3,1,2,18:03,,,,Chattanooga,away,14,252600235,2005,3,regular
1,5,17,0,5,3,10,4,0,2,32,9-14,1-1,592,194,17-23,8.4,398,54,7.4,0-0,0,0,0,18:37,,,,Memphis,home,59,252600235,2005,3,regular
